entity,variant,normal_same,normal_shifted,treatment_start_time
2038,B,-0.41122770424,1.6033694779,24
2039,A,-1.86174626998,-2.07925866707,32
2040,A,-0.574689724369,0.273245407402,37
2041,B,-1.72130288246,0.0654717178404,8
2042,B,0.149846242465,2.35038646261,4
2043,A,1.26311134651,1.23301463777,12
2044,A,0.45032642382,-0.101945743068,20
2046,B,-0.730731965108,1.20932864463,12
2047,B,1.02064415028,3.89574134663,42
2048,B,0.698104969467,-0.620970494692,4
2049,B,-1.37758555783,3.85912879273,12
2050,B,-1.87537538947,3.75312267524,29
2051,A,-0.372141178189,-4.03701001883,33
2054,A,0.477910130046,-0.713506766335,7
2055,B,3.99859077118,2.04728457499,26
2056,B,-0.137231778475,2.89760627563,19
2057,A,-1.23822888069,-0.672224950015,12
2058,B,1.26992731858,3.4628315366,15
2059,B,-1.18209219205,1.01568612777,1
2060,B,-0.34446433564,0.495327667638,2
2061,A,-0.749885531966,0.388144134657,13
2062,A,0.902188034709,1.89230638748,26
2063,B,-0.216789349966,2.47218323718,12
2064,A,0.531810949075,-0.501063066107,41
2065,B,-1.23065619739,0.774620911226,20
2066,B,1.76710346725,4.02660020528,20
2067,A,0.2951448156,-0.399550778223,1
2068,A,-0.95254310272,-2.80115341734,23
2069,B,-0.932597889049,5.41949512404,12
2070,B,0.383165654695,3.48764686878,5
2071,A,-0.498696377935,-0.919020843833,9
2072,B,0.334899513129,2.08036706234,1
2073,A,-1.94652770423,-0.439239353593,54
2074,A,-2.05269340525,-0.856465051334,19
2075,B,-0.429822475856,1.86792316299,35
2077,A,1.49064815503,-0.445648595083,18
2080,A,-1.04324140665,-1.96797371493,22
2082,A,-0.357176203068,-0.750140963527,7
2083,A,-2.14445236355,0.563394339795,34
2084,B,0.349138026597,2.80044418076,34
2085,B,-3.36745352591,4.40563723946,16
2086,B,-0.345711330207,1.97915514079,24
2087,B,-0.774922653904,6.62675577348,29
2088,A,-0.559613507771,0.358407301909,16
2089,A,-1.55834295691,-1.77661009426,22
2091,A,1.08643204285,-0.926857076038,11
2092,B,-0.188327937408,5.33081318978,24
2094,A,1.65453292786,-2.29129335454,34
2095,B,0.630209811817,2.48633190506,13
2096,A,-1.38449790525,-0.00537625079151,19
2097,B,-1.46135927598,3.5170244725,15
2098,A,0.13309487666,-0.625214255551,14
2099,B,-1.6262606419,1.06954934005,42
2100,A,-0.301580213777,-1.00540030958,28
2102,B,-2.64324164298,2.38331140788,37
2103,A,-2.65696239997,-0.3340017317,15
2104,B,-0.794753254892,1.7352050145,15
2105,A,1.43005155981,1.70852599739,16
2106,B,3.49479812622,2.18615292704,37
2107,A,-0.877890981513,2.06160460033,23
2108,A,1.03018423178,1.31645620901,10
2109,B,0.709841156266,1.13395237188,14
2110,A,0.363364574152,-1.13194812729,17
2111,B,0.605307489837,0.62383885176,15
2112,B,1.4356537969,2.37451338583,13
2113,B,0.526824043863,1.27524634954,16
2114,A,-1.92731669795,0.0180915800599,27
2115,A,2.11856923112,-0.38483257713,6
2116,A,-0.411610213358,-1.09626611535,13
2117,A,-1.06842965453,-1.33477834826,36
2118,A,3.52389515777,-1.80547738592,16
2119,A,1.11044575898,-1.27663466431,20
2120,B,-1.31366138977,0.279757883391,11
2121,B,-0.373558821129,0.376156945679,11
2122,B,-0.482979005822,1.47225461445,7
2123,A,1.99343949018,-1.3977489549,39
2125,B,-2.03957516491,1.67499337757,29
2126,A,0.329727314112,0.332528175209,1
2127,B,-0.79856503403,2.85015792187,12
2128,A,0.9752550184,-1.64150264059,12
2129,A,-1.1825666675,-2.03143439266,3
2130,A,-0.43959145874,-0.300275027391,18
2131,A,0.552304899334,-1.10416764276,26
2133,A,0.625722946308,-2.88287257327,65
2134,B,-0.00815998945351,2.60014485133,7
2135,A,0.201303836468,-1.21143852346,15
2136,A,1.50496828748,-1.01158573058,8
2137,A,1.97450880771,1.33363510846,23
2138,A,-0.17835887336,-1.52455002514,13
2139,A,-1.92518994152,-0.535469014699,20
2140,A,-0.150634186255,2.18200546941,23
2141,A,-0.039901838304,1.0954043707,10
2142,A,1.25410536433,1.51252093354,27
2143,A,1.74759654888,0.705910862693,2
2144,A,-0.437766201202,-1.30343537837,42
2145,B,0.190291305899,1.28578880997,10
2147,A,1.42329345673,1.92907369418,38
2148,A,-0.176100622667,0.0208908726071,7
2149,A,0.793341279277,-0.0930373854684,23
2150,A,-0.68477609275,0.497576821008,2
2151,A,3.36610894597,-0.798729048912,47
2152,A,0.817670073524,1.09996180292,16
2153,B,1.22958874646,1.90721851503,22
2154,A,0.100294963592,3.20804232008,18
2157,B,-1.79603226471,-0.0692227508306,14
2158,B,-0.232726710079,6.02226993143,31
2159,A,0.53903657441,2.20139455403,21
2160,A,4.73940919794,2.35862678614,25
2161,A,0.133684259813,-5.34385451311,61
2162,A,0.574423948778,-3.68568894709,49
2163,B,-0.285487469402,0.701037605238,9
2164,B,0.355380991262,1.52077121378,34
2165,A,-1.27056055221,-0.756100617693,5
2166,B,-1.34424308478,2.44220601535,23
2168,B,2.16838829751,4.77459230485,34
2169,A,2.30213081776,1.19303544846,38
2170,A,0.207809341811,1.95924388323,8
2171,A,0.70757929299,1.20835433779,27
2173,A,0.224321500761,-2.18342020818,19
2174,B,1.60667528707,4.67926180087,26
2175,A,-1.30441123396,-0.605561319766,29
2176,B,-0.294294049609,2.30189589098,30
2179,A,0.992953021136,3.80749691308,16
2180,A,0.176273156168,-0.367659119707,24
2181,A,2.20106206203,-0.943111146254,20
2182,A,-1.1866633807,-1.18647349145,2
2183,B,0.446116181787,6.24455546985,52
2184,B,-0.207857496298,-0.693320260407,7
2185,B,2.41910322626,3.02851744198,26
2186,B,1.51676240967,3.32836969846,13
2187,A,1.45210827823,2.73879059791,33
2189,A,-1.48840218188,2.08861135403,17
2190,A,-0.891208515679,0.0165903424939,25
2192,A,-0.441697941324,0.963511787179,7
2193,A,-0.350727318426,-0.52419325013,17
2194,A,-0.924906530591,1.8382853821,2
2196,A,-1.59646005482,1.67276566824,9
2197,A,-0.879197972245,2.10691629362,29
2198,A,0.129065442132,0.00493146700373,3
2201,B,-0.0827742752046,2.61079933816,19
2202,A,0.0272981978798,-0.794445219343,14
2203,B,-0.462085750958,0.566791078716,4
2204,B,-0.255830730223,-0.22354121262,36
2206,A,-1.72991302803,0.564721053452,72
2207,B,1.76976435792,2.64348188973,1
2209,A,1.28169659921,0.708173738678,10
2210,A,0.772825816111,-1.83972175569,21
2211,B,-0.2416118877,4.62648703367,23
2212,A,-0.406875606927,0.0459649840793,30
2213,A,0.761200298819,0.697595056892,17
2214,A,-0.0732193260582,2.00184676844,28
2216,A,0.00321849258932,0.801640350393,21
2217,B,-1.83569666568,1.40015795479,29
2218,B,1.93376167098,2.02665521164,20
2219,B,0.723771018891,6.56018937049,13
2220,A,-0.844081496434,-1.48620017667,31
2221,A,-0.604157403381,-0.507008865876,1
2222,B,2.36465833369,3.07093208505,13
2224,B,-2.85438565703,3.72850912092,51
2225,B,-0.0123388055207,1.44202815162,14
2226,A,-0.146141225013,-2.3148765091,35
2227,B,1.10858251025,2.92106843745,19
2228,A,0.62831933165,-1.47949929414,9
2229,A,-0.81116516331,-1.50817345803,38
2230,A,-3.78969025855,0.531739702923,35
2231,B,-0.700322011547,-0.187077933174,20
2232,A,2.08045860436,-2.0082452308,12
2233,A,1.05389715117,-0.57877595,2
2234,B,0.739791726606,2.13681730206,6
2235,B,0.107398843502,1.10628233218,14
2236,A,1.74067487165,1.86648080269,51
2237,B,2.43335405865,2.98377822818,14
2239,B,0.266809177415,1.46746088239,19
2240,A,-0.878724785064,1.05860597835,17
2241,A,-4.55624121154,1.73895122672,13
2242,A,-0.346152049094,-0.312927712188,4
2243,A,-1.85387250734,0.776005546251,47
2244,B,-1.36919349267,6.91681140143,32
2245,A,1.13017564587,0.404917411668,59
2246,B,-0.947292629788,-0.968887738958,17
2247,A,-1.05460075692,3.06084035644,17
2249,A,-0.417588757043,2.30853631694,51
2250,A,0.291112666888,0.270251836881,36
2252,B,-0.217617930935,0.934871793475,10
2253,B,-1.70891150873,4.16654454726,5
2254,B,-0.973188890243,1.28128156524,16
2255,B,0.0451861925498,3.03095964706,27
2256,B,-0.526048075148,6.4866312194,32
2257,B,1.42746793376,-0.800718165629,11
2258,B,-0.782972593636,1.77411163582,22
2259,A,1.00053662033,-2.29046927371,29
2260,A,0.202959600595,0.801586016421,13
2261,A,1.18083066527,-1.21077427279,7
2262,A,1.89040099387,-0.643336233576,21
2263,B,0.20346816384,0.0497064753898,10
2264,B,-1.57992680717,1.46413859127,29
2265,A,4.06826323914,-3.36362184304,54
2266,A,0.0185538308004,0.25482471611,6
2267,B,0.460247127428,1.91620203814,13
2268,B,-0.736171632176,2.7262334031,11
2270,A,0.458699536961,-1.91727505973,24
2271,A,-0.0882425390478,0.726720508479,8
2272,A,-0.42808043181,-0.275901212617,1
2273,A,0.66193056309,0.549402285931,7
2274,A,1.44711843871,2.11692600685,10
2275,A,-0.303741933231,-1.48926536318,2
2276,A,-4.26007377337,0.151970582649,43
2277,A,0.0107362261366,-1.76715804186,13
2278,A,0.415378630182,0.425132065961,7
2279,A,-0.553249237352,-0.0984027821941,11
2280,B,-1.60920841559,3.36781813193,22
2281,B,-0.00829936430851,3.53826043662,53
2283,A,-0.916979283998,0.73741832463,25
2285,A,-2.70592593703,-1.63645564388,37
2286,A,1.23971862489,-0.338764797235,33
2287,A,-1.08009535288,-2.04922622474,24
2288,B,-1.50110241827,1.46719786369,16
2289,A,0.631545783912,-0.817652799284,21
2290,A,1.11513067211,2.09749116314,30
2292,A,0.398190504064,1.52660412896,20
2293,A,1.86612827739,2.05416709066,22
2294,B,-0.904989571934,0.838668366555,19
2295,B,2.0501205981,1.84126339482,43
2296,B,3.51775800236,5.12775010636,20
2297,B,-2.57309941487,1.41176819582,29
2298,A,0.218513321509,-0.567631937637,16
2300,A,3.34602722469,3.21832136009,27
2301,A,-1.64295174015,0.136620615012,27
2302,A,0.84753108722,-2.49677062823,25
2303,A,1.17120528574,-0.28873754509,3
2304,A,2.49289279116,0.746108549382,27
2305,A,0.1540258223,-4.06931642637,60
2306,B,-2.37360793412,-0.404885857868,23
2307,B,1.04424975332,2.19724898503,12
2309,A,-2.10139302441,-0.147317346441,18
2310,B,1.49039057616,2.39675065383,24
2311,A,0.624988653506,-0.00258335822465,51
2312,B,-0.44165809451,0.878447492487,9
2313,B,-1.96536565356,2.05251957789,35
2314,A,0.197841580277,1.83153487087,29
2316,A,0.040038255812,0.254778755716,6
2317,A,-1.30952747249,-0.64649853895,16
2318,A,-0.442629248493,2.26488521041,14
2320,A,2.40476799466,-0.000244901824836,8
2321,A,-0.760894280849,-1.07989579472,7
2322,B,-2.21823084064,2.67248385962,34
2323,A,0.178845068758,-3.96178379446,19
2324,A,0.952455387932,0.413919367809,17
2325,B,-0.0438266991923,1.18008097276,5
2326,A,0.497416857421,-1.98220673783,51
2327,B,-0.653490260383,1.87065293568,21
2328,B,-2.43183613787,1.77032062158,5
2330,A,2.56029733807,1.43332396983,50
2331,B,-0.271092682801,3.04560446226,20
2332,A,0.0932187145085,0.395018851409,1
2333,B,0.196712119494,1.19028417969,18
2334,A,0.52410082893,-1.60682608666,6
2335,A,0.0245674482189,0.0420663024711,11
2336,A,-0.468422393437,-0.522626923292,8
2337,B,0.19422122565,4.06732885795,40
2338,B,-1.55612351123,0.51506111608,19
2339,A,1.49395921176,-1.26931527545,21
2340,B,0.203805918954,3.29012881769,16
2341,A,2.88890701094,1.70031573092,28
2342,B,-0.2453630492,4.23797571695,27
2343,A,1.03328621676,1.28148198811,44
2344,A,3.46046577553,0.661969649483,27
2345,B,0.52754850933,3.9240251175,35
2346,A,0.298841279929,-0.779237357455,31
2347,A,-0.102693250861,0.0207973080247,40
2348,A,-0.755862391873,2.49483312626,28
2349,B,0.466168294621,1.34295120082,17
2350,A,0.528379120657,-0.802429077596,5
2351,A,-0.105554883548,0.127002745111,54
2352,A,-0.304092346455,0.707972371632,17
2353,A,0.401651028259,-1.45130712013,18
2354,B,-0.703092083948,0.908171279464,2
2355,B,-0.773791971061,1.04558262618,35
2356,A,0.554308863583,-1.25616515084,7
2357,A,-0.163377956109,0.797532186505,12
2358,A,1.3532549305,-0.0980794577206,27
2359,A,-2.66106947783,0.00704484489664,3
2362,A,-0.437709123343,0.00325790704112,8
2363,B,1.18500963209,1.75870152443,7
2364,B,-1.66451502818,3.20106297903,46
2365,A,-1.25390513145,2.28842406387,35
2366,B,-1.11059309047,3.24773993848,38
2367,A,-1.31957359209,-1.88717990749,30
2368,B,1.51424082394,1.28449689306,33
2369,A,0.312319306591,-2.38886267429,14
2370,A,0.756596851546,-2.34194076179,17
2371,A,2.06314035848,-1.50935673124,27
2372,A,0.363073865532,0.488999171466,9
2373,A,-2.26959787312,2.98319654755,41
2374,B,0.574413612754,0.131994196638,1
2375,B,-0.429610126155,2.92019460814,24
2376,B,1.3357228598,1.25354270463,4
2378,B,-0.711637034889,1.5711085362,24
2379,B,1.57168096946,4.11285244966,26
2380,A,1.50339632307,-2.44263827158,23
2381,B,-1.30741567282,1.92075798357,22
2382,A,-1.94937885145,2.81651226958,16
2383,A,-1.47876538492,-1.14856909873,7
2385,B,-2.56881229447,3.65131242847,38
2387,A,0.545182372853,0.596537745556,10
2390,A,-0.21530507433,-0.209806197674,25
2391,B,2.09284621586,0.362755668447,21
2394,A,0.899693744354,1.28741977316,17
2396,B,-1.55961485943,-0.697515733626,14
2397,B,-3.74015493699,1.76751247312,14
2398,A,1.04763280816,0.881703693655,14
2402,A,-1.31437948504,-0.389083124516,8
2403,A,-1.72761651558,-0.807522994553,8
2404,B,0.665153109653,0.786301971941,1
2405,A,-0.810398007847,0.029202081038,17
2406,A,2.17101043216,-0.788626587385,33
2407,A,-1.67912311584,-0.893063273919,27
2408,B,1.64126638795,0.53254464517,9
2409,A,-0.392422234261,0.796513118096,23
2410,B,-1.49495728414,1.61606597914,22
2411,A,2.59668021632,0.628382610036,53
2412,A,-0.79237785255,-1.13314904538,9
2413,A,-0.13130129529,0.795647695281,1
2414,A,-0.737568950074,0.389982935856,27
2415,B,-0.733755173998,0.215519667197,11
2416,B,0.684402620516,-0.153495597677,7
2417,B,0.904880916563,3.67767277824,23
2418,A,-2.80142572042,-1.04094135741,32
2419,B,0.229206724095,1.27035279143,5
2420,A,-0.611312715108,-0.911972188551,34
2421,A,-0.0283400180216,-0.264909113099,7
2423,A,-0.258029584705,-0.256808600215,12
2426,A,2.75490154481,0.883597289722,29
2427,A,1.58858106948,0.350619364633,15
2428,B,3.08801315749,0.0996966403513,13
2429,A,-1.98917189727,-0.292214832247,9
2430,A,-2.94136553956,-0.963884830122,20
2431,A,2.01392600561,0.632743408393,40
2432,A,1.85360587012,-1.4244186283,34
2435,A,-1.28752823263,-1.71879098035,9
2436,A,2.80965376257,-0.942323500925,29
2437,A,0.369820843464,-1.65410691476,25
2439,A,2.34668032238,0.162288796465,23
2440,B,0.904891521429,3.05537662223,16
2441,A,-1.35635081497,-1.34847914347,14
2442,B,0.00501424339933,2.27276163825,10
2443,A,0.600049753337,1.36576490581,18
2444,A,2.48041460946,0.250130528366,28
2445,A,-1.3110790767,0.933061354793,31
2446,A,-0.748470349271,-0.530291724024,18
2447,A,1.43726096531,-0.719157522,15
2448,A,-1.41017264316,0.556944015384,35
2449,A,0.781576204873,0.750351320949,9
2450,B,-0.94513296712,3.13333199862,29
2451,A,0.530820693959,1.26133691094,3
2452,A,-2.76446669734,-1.78134546653,44
2453,A,-0.732205181767,-0.847611673593,55
2454,A,1.92292856393,1.80749303475,37
2455,B,-3.16327828796,2.17189960385,11
2456,A,1.35993038856,-2.04699864926,0
2457,A,-1.65233397296,0.147751076274,15
2458,A,0.467901535633,2.75384165612,33
2459,A,-0.776675090304,0.120563158702,14
2460,B,-0.643356419729,0.608147640768,2
2461,A,-0.765961834854,0.661053298662,43
2463,A,-2.69689283421,1.2020363395,16
2465,B,-1.02883646893,3.49332595225,13
2466,A,1.37371844035,0.343530466196,33
2470,B,-4.63441362425,3.07815196399,32
2471,A,2.40184643576,1.36106702609,18
2472,B,0.848770090922,1.98998281457,49
2473,B,0.238634765486,2.49642256874,12
2474,A,-0.894994557831,-1.49962317803,26
2475,B,0.205105580792,3.24382718981,34
2476,A,-0.84505244124,0.781039167405,21
2477,A,-0.119564574396,-1.80838987549,35
2479,B,-3.16569690533,1.69987495512,8
2480,A,3.126794497,-1.17583672915,14
2481,A,0.324660760049,-3.11270206702,25
2482,B,-0.720002658639,4.26471028946,14
2483,B,0.537202105596,0.0324053437007,36
2484,A,-0.765182926959,-0.285639191769,18
2485,B,-1.36191699801,4.35147544244,75
2487,B,-0.169808660838,2.23656603511,31
2488,B,0.336018353863,-0.455327461054,27
2489,B,-0.495383875124,0.210437563235,19
2492,A,-1.11086053169,1.11258392213,8
2493,A,1.69697934305,-0.158107015495,32
2494,A,0.165686649496,-1.41707287757,11
2495,B,1.28314628215,4.97670428862,45
2497,B,1.88193039697,2.77732159725,28
2498,B,0.0134467163604,2.32292281819,37
2499,A,2.01218305088,1.50405875071,54
2500,B,1.25884795047,3.25881909442,22
2502,B,3.4862995765,2.90215885655,22
2503,A,-1.41136136206,-1.16231669641,4
2504,A,-0.904658033142,-0.369143925182,10
2505,B,0.66670937621,0.328932962649,8
2506,A,-0.504318369448,-2.54808561753,37
2507,A,1.42167703309,-0.852501365267,24
2508,A,0.283562216169,-0.21333899847,19
2509,A,-1.04453377981,0.0930938807624,3
2510,B,3.49413876442,5.20983441145,37
2511,B,-1.15412029567,0.544622672718,12
2512,B,0.990312122904,0.387864681796,9
2513,A,-2.132911398,0.0534482933824,12
2515,B,3.58775918207,2.89608601881,47
2516,A,-1.27613331473,1.37722484571,28
2517,A,-0.871055736066,-1.76294814961,7
2518,B,-2.52336091879,3.0582434672,6
2520,A,1.9542915766,0.823632288809,16
2521,A,-3.43513090336,2.02302299444,74
2522,B,-0.815057112884,2.16519763706,6
2524,A,2.15751119591,-0.371084080642,22
2525,B,0.294573759107,-0.199757854358,18
2526,A,-0.142844318142,-0.719570879895,23
2527,B,-0.286912608889,-0.215301967539,17
2528,A,-1.643414514,-0.76891931183,13
2530,A,-2.81076093335,1.79702370721,14
2531,A,-0.33698410422,3.18739433609,52
2532,A,-1.62249401387,0.89820856995,6
2533,A,-1.09625576834,4.38230752046,33
2534,A,-0.535722114314,0.940403320949,8
2535,B,2.77067400672,4.67668625225,43
2536,B,2.09095212887,2.20508979253,5
2538,A,2.96952742878,0.672564630176,31
2539,A,0.709236888039,-0.193401553879,4
2540,A,1.1967737941,-0.762127163958,13
2541,B,-0.205038355853,1.69389942612,18
2542,A,0.493323779705,-0.375967628951,24
2543,A,-2.7367647878,-1.20397131853,29
2545,A,1.11882013442,2.70245591127,38
2546,A,0.0874140819209,2.74848388615,11
2547,A,-0.0993652985042,-0.220497013273,18
2548,B,1.45316252135,2.77008556174,35
2549,B,0.0320630118432,3.30684997998,10
2550,A,0.586384020889,1.61441219979,25
2551,A,0.489302239674,-0.483381229474,4
2552,B,-0.465608033162,2.66412432502,33
2554,A,-0.561541126536,-6.02125787393,36
2555,B,2.07680286411,1.24537301859,28
2556,A,-1.66104002107,0.681198513828,9
2557,B,-0.519315263645,1.19524224616,13
2558,A,-0.118366234019,-0.00525990444804,16
2559,B,-0.836364811936,0.372129848062,15
2560,B,-0.707227360029,0.51799526119,17
2561,A,-2.01130700066,0.133775598359,32
2562,A,1.50129710486,2.28357269823,16
2564,B,-1.88170948567,1.96055449377,30
2565,A,-0.7432687981,-1.05894738834,26
2566,A,-0.108503582817,-1.72658891671,58
2567,A,-0.923512121405,-0.464505203327,25
2568,A,-0.407750322437,3.68877173781,41
2569,B,1.88563671651,3.96159330223,30
2570,B,-1.40748889937,4.61859338708,11
2571,B,-1.67283403608,1.58827995167,14
2572,B,-1.4350266737,6.73997342849,11
2574,A,-2.4946372251,1.22283819399,30
2576,A,-0.199629735564,-1.29044956583,1
2577,A,0.837152117372,1.02902827501,9
2578,A,1.17131052885,0.400543851725,9
2579,B,-1.72505263739,3.69220998243,23
2580,A,1.23735783963,-0.163793887118,4
2581,A,1.41807647276,-2.00392425219,17
2582,B,-0.0517943147755,1.81000825048,6
2583,B,3.19464323173,0.217084677294,4
2585,B,0.548642062385,0.668209601465,6
2587,A,0.546442680355,1.81367136997,30
2588,B,-1.61353498076,1.75665028522,19
2589,A,-2.6312168515,0.286146511113,25
2592,A,1.12009569764,-0.180109380004,5
2594,A,0.604625387892,1.23580884235,24
2595,B,-1.99146665587,2.89872840101,30
2596,A,1.62594783144,-3.63166479141,19
2597,A,-0.849434205743,-0.497881480816,27
2598,B,-0.81317920959,0.923537666818,1
2599,A,0.618734037576,-0.037195636443,22
2600,A,3.17726418088,0.972836069815,19
2601,A,0.161051235327,1.39206018873,18
2602,A,1.39391444125,0.193991262331,36
2603,A,0.0659755152145,-0.317947370485,11
2605,A,0.399914379298,0.0964681041596,36
2606,A,-1.16811029406,-1.65240017527,8
2607,B,1.98505045474,-0.0348829717289,13
2608,A,-2.47626910369,1.32739585057,21
2609,B,-0.155680006771,-0.277942432788,3
2610,A,-1.15025843992,-2.60912298335,24
2612,B,-0.704956890867,1.26967404597,16
2613,A,-1.77437835726,-0.597609513922,29
2614,A,-2.27958114538,0.4721306641,28
2615,A,-0.373969134355,1.35969759092,32
2616,B,1.23655872634,1.80621159914,11
2617,A,-0.359789158133,-1.31880076306,6
2618,A,0.0795856426428,0.00270726148735,5
2619,B,1.41348176725,1.13887384674,6
2620,A,-0.183009451542,-1.53085374238,46
2621,B,-2.36176609078,3.18863956018,51
2622,B,1.89748552306,2.72301420874,7
2623,A,-2.74337946365,-4.83354767218,25
2625,B,-0.186812718795,0.923407315108,15
2626,A,-0.45709701515,-0.839191453521,5
2627,A,0.170790001425,-0.0870480336002,14
2629,A,2.93940981121,0.595952775467,39
2630,B,0.323904338359,1.13156504466,29
2633,B,0.067838279151,0.788950158595,18
2634,B,0.321985620179,-1.24255992574,7
2635,A,-0.59237140466,1.57767022706,32
2636,A,-0.0796732931035,2.03545630817,2
2638,B,3.58844520968,8.96281952026,60
2639,B,-0.147114786519,1.03868609356,15
2640,B,3.28917651651,4.18836627834,43
2641,A,0.0909269493562,0.000323749544274,16
2642,B,0.961897272548,0.617783777032,8
2643,A,-2.12420078129,1.02049549708,26
2644,B,0.244061690687,0.42334907151,5
2645,A,1.85618375601,-1.25162497811,16
2646,A,-1.32500752907,-4.05286784737,54
2647,A,0.779550021238,-0.513782190699,18
2648,A,0.717364909384,-1.80224391778,17
2649,B,-1.06764614842,2.47016748967,26
2650,A,1.72161811966,-0.378220439584,7
2651,B,-0.178736004298,2.31325382419,12
2652,B,-2.36929189947,6.40808512551,52
2653,B,0.632814907165,3.53244375602,29
2655,A,-1.09766266988,-0.954683454352,26
2656,B,-0.520175356156,3.24709139288,0
2657,B,-1.46040324664,0.959099977082,46
2658,B,-2.16520715295,-0.390340701981,16
2659,B,-0.890436657665,0.154112683746,14
2660,B,-0.153585263296,7.11994462246,59
2664,A,-0.0820386713111,0.27300784703,4
2665,B,1.18757086738,2.1569101789,18
2666,B,2.18648906661,-0.239751596568,23
2667,B,0.1699987033,-0.993926386961,2
2668,B,-6.96202043353,1.27303649706,53
2669,A,-0.864137145571,-0.491364793092,28
2670,A,-0.62715482785,3.48209176167,27
2671,A,-1.28601636089,-0.424081682326,24
2672,A,1.14312433329,-0.12610840935,42
2673,A,-2.87467019061,-3.07685040904,65
2674,A,-2.16665445173,4.6875818692,54
2675,A,-0.174485317478,1.45170570593,13
2677,B,-1.24692525195,3.90629753698,57
2678,A,2.24790901913,-5.51012363986,24
2679,B,1.41342698764,1.48333491059,2
2680,B,0.935851356211,4.69087803945,33
2681,B,0.493161138841,1.09477992607,10
2682,A,-0.799200821176,-0.209889318349,28
2683,B,0.530121084603,0.888014876979,28
2684,B,-2.32440132943,4.62551878045,43
2685,B,1.63220585545,-1.43585834549,9
2686,B,0.418219684323,1.09874002521,51
2687,B,-1.56016944378,1.17901709629,13
2688,B,-1.21183145707,1.28500533842,28
2689,B,0.309152693326,-0.147760008149,13
2690,A,0.666211977088,0.451427070156,5
2691,A,2.48454206333,-0.839795990241,24
2693,B,2.18077931042,3.55052890584,23
2694,B,-1.7102010792,1.41042123145,2
2695,A,3.30336991473,2.91259176329,34
2696,A,-1.93186010166,0.910717839434,27
2697,A,-0.520453758288,-0.16323329492,11
2698,A,-1.41091829558,-0.266840598536,16
2699,B,2.05557073835,3.49491899207,33
2700,A,-0.378444060875,-1.42571948272,27
2702,A,-1.27879577805,-0.149875659306,34
2703,A,-3.58678430064,0.815021997608,19
2704,A,2.42769211894,-1.21348010113,27
2706,A,2.47069971836,-0.393126406067,31
2707,B,-1.84105838179,1.93532783408,34
2709,A,0.773301260435,-1.03164808841,24
2710,A,1.91200901369,-0.70736129871,32
2711,B,1.52303535455,-0.265897206508,29
2712,B,1.11065022021,1.53431363503,28
2713,A,-2.36627590806,-0.225920441831,21
2714,B,0.160226214737,1.02092125128,19
2715,B,0.930122194339,8.32683863454,19
2716,B,2.28293862218,2.36318574479,9
2717,A,0.532406750468,-0.0170870987287,12
2718,B,-2.38311436531,5.72971384709,33
2720,A,0.450396500344,0.488014610842,5
2721,A,-5.09963285127,-0.0283620538105,37
2722,A,-1.69746949575,2.61393603884,43
2723,B,-0.240572327018,5.88688887571,31
2724,B,0.143138769794,6.12018405474,58
2725,A,-0.765687751864,2.64853807938,22
2726,B,-1.808841016,2.09289109568,6
2727,A,-1.89840242498,-0.618668775625,56
2728,A,-1.05984926575,0.710888282048,14
2729,A,-0.411806557986,2.01904434876,35
2730,A,0.838859444068,-0.530427775141,12
2731,A,1.43066190318,0.386444289116,5
2733,A,-1.51019028042,-1.65455676843,31
2734,A,0.0667481057896,1.08951374713,13
2735,A,-0.646522119477,-1.04863262441,46
2736,A,-0.0921808610357,-0.892510361383,18
2737,B,0.0243899284529,3.91082653856,17
2738,B,1.69696926607,6.17937188242,73
2740,A,1.97595585223,-1.65040093855,19
2742,B,-1.88426100418,6.46033496657,38
2743,A,-0.197809170259,-0.366602760608,17
2744,B,-0.0812774709092,4.82902681182,6
2746,A,0.741067080934,0.196610824689,33
2747,B,-0.920337379224,2.95568683518,30
2748,A,-0.657810741348,1.93765951372,15
2750,A,1.71653717708,-0.497980309715,42
2751,A,2.29211192667,3.06693132415,33
2752,B,-3.17652120448,2.00816857471,20
2753,B,-0.0408530402228,1.11528392421,2
2754,A,-1.20108395173,1.20988974037,22
2755,A,-1.04564188562,-0.221223649588,25
2756,A,0.645326308152,-1.67508835811,35
2757,A,1.00435415711,1.39614584353,11
2758,A,0.589256187835,0.378557963264,18
2759,A,1.50391239454,0.4136356546,27
2760,A,-4.48942992284,-0.0771641066941,25
2761,B,0.734180676555,2.82798565693,22
2763,B,-0.0334208324187,1.95110982838,15
2764,A,-0.688566286195,-0.176882031613,9
2765,B,-3.66649292476,5.26537577297,43
2766,B,2.96932894104,3.7527566246,28
2767,A,-0.620815553363,0.0881710395829,16
2768,A,-0.363937518975,0.195333906922,15
2769,A,0.24256777486,-0.00516531231576,14
2770,A,-0.523086688824,0.150201045684,16
2771,B,-0.788634149585,1.39413710443,48
2772,A,-0.296745805409,-0.272441464339,5
2774,A,0.717423559334,-3.07591602814,13
2775,A,0.680983952217,0.109495685386,45
2776,B,-0.506860429437,0.759200269744,7
2777,B,-0.450080690107,2.25964044368,21
2778,A,2.42689993779,0.350521525449,7
2780,A,-3.0444545068,-0.563199654098,10
2781,A,-0.726118050792,0.612641676621,6
2782,A,0.825654157161,-2.86286549611,33
2783,A,-0.864538152596,0.444294930089,11
